source_page,text,value_raw,imputed
30,"Health Facility 15,737 16,157 3 1,894 1 5,850 1 5,093 30,943 17,794 16,949 3 4,743 1 6,776 16,355 3 3,131 16,771 16,100 3 2,871","15,737, 16,157, 3, 1,894, 1, 5,850, 1, 5,093, 30,943, 17,794, 16,949, 3, 4,743, 1, 6,776, 16,355, 3, 3,131, 16,771, 16,100, 3, 2,871",False
